date,year,week,day_of_week,v_name,h_name,day_night,park_id,temp,precip,capacity,prev_year_wins,made_playoffs,won_division,InstagramFollowers,CityPopulation,Payroll,PayrollStd,attendance
2011-04-09,2011,2,Sat,MIA,HOU,1,Minute Maid Park,86.6,0.0,41168.0,76,0,0,1600000,7796182,70694000,0.760218234,25421.0
2011-04-09,2011,2,Sat,CHC,MIL,1,Miller Park,,,41900.0,77,0,0,670000,1574452,85497333,0.919408033,42478.0
2011-04-09,2011,2,Sat,WSH,NYM,1,Citi Field,54.3,0.0,41922.0,79,0,0,1700000,19940274,120147310,1.292021612,31696.0
2011-04-09,2011,2,Sat,COL,PIT,1,PNC Park,59.8,0.0,38362.0,57,0,0,837000,2429917,46047000,0.495173127,25398.0
2011-04-09,2011,2,Sat,LAD,SD,1,Petco Park,54.8,0.248,42445.0,90,0,0,1400000,3298799,45869140,0.493260483,42420.0
2011-04-09,2011,2,Sat,STL,SF,1,AT&T Park,57.5,0.0,41915.0,92,1,1,1600000,4648486,118216333,1.271256569,41742.0
2011-04-09,2011,2,Sat,TOR,LAA,1,Angel Stadium,57.5,0.0,45050.0,80,0,0,1200000,12927614,138998524,1.494740889,43513.0
2011-04-09,2011,2,Sat,TEX,BAL,1,Camden Yards,53.0,0.024,45971.0,66,0,0,746000,2859024,85304038,0.917329407,36243.0
2011-04-09,2011,2,Sat,NYY,BOS,0,Fenway Park,58.2,0.0,37731.0,89,0,0,2200000,5025517,161407476,1.735718821,37488.0
2011-04-09,2011,2,Sat,TB,CHW,0,US Cellular Field,57.8,0.02,40615.0,88,0,0,664000,9408576,129285539,1.390290889,26378.0
2011-04-09,2011,2,Sat,KC,DET,0,Comerica Park,49.6,0.0,41083.0,81,0,0,1000000,4400587,105705232,1.136716621,33810.0
2011-04-09,2011,2,Sat,OAK,MIN,1,Target Field,,,38544.0,94,1,1,585000,3757952,112737000,1.212333763,39936.0
2011-04-09,2011,2,Sat,CLE,SEA,1,Safeco Field,54.6,0.0,47943.0,61,0,0,927000,4145494,86424600,0.929379534,30309.0
2011-04-10,2011,2,Sun,CIN,ARI,0,Chase Field,,,48686.0,65,0,0,665000,5186958,53639833,0.576823763,19718.0
2011-04-10,2011,2,Sun,PHI,ATL,0,Turner Field,83.1,0.0,49586.0,91,1,0,1900000,6411149,87003192,0.935601507,43796.0
2011-04-10,2011,2,Sun,MIA,HOU,0,Minute Maid Park,86.9,0.0,41168.0,76,0,0,1600000,7796182,70694000,0.760218234,22299.0
2011-04-10,2011,2,Sun,CHC,MIL,0,Miller Park,,,41900.0,77,0,0,670000,1574452,85497333,0.919408033,37193.0
2011-04-10,2011,2,Sun,WSH,NYM,0,Citi Field,55.8,0.0,41922.0,79,0,0,1700000,19940274,120147310,1.292021612,35157.0
2011-04-10,2011,2,Sun,COL,PIT,0,PNC Park,80.2,0.0,38362.0,57,0,0,837000,2429917,46047000,0.495173127,18043.0
2011-04-10,2011,2,Sun,LAD,SD,0,Petco Park,61.2,0.0,42445.0,90,0,0,1400000,3298799,45869140,0.493260483,33949.0
2011-04-10,2011,2,Sun,STL,SF,0,AT&T Park,56.0,0.0,41915.0,92,1,1,1600000,4648486,118216333,1.271256569,42092.0
2011-04-10,2011,2,Sun,TOR,LAA,0,Angel Stadium,64.8,0.0,45050.0,80,0,0,1200000,12927614,138998524,1.494740889,43525.0
2011-04-10,2011,2,Sun,TEX,BAL,0,Camden Yards,62.2,0.016,45971.0,66,0,0,746000,2859024,85304038,0.917329407,21452.0
2011-04-10,2011,2,Sun,NYY,BOS,1,Fenway Park,60.0,0.114,37731.0,89,0,0,2200000,5025517,161407476,1.735718821,37861.0
2011-04-10,2011,2,Sun,TB,CHW,0,US Cellular Field,72.5,0.185,40615.0,88,0,0,664000,9408576,129285539,1.390290889,23436.0
2011-04-10,2011,2,Sun,KC,DET,0,Comerica Park,74.8,0.0,41083.0,81,0,0,1000000,4400587,105705232,1.136716621,28984.0
2011-04-10,2011,2,Sun,OAK,MIN,0,Target Field,,,38544.0,94,1,1,585000,3757952,112737000,1.212333763,38484.0
2011-04-10,2011,2,Sun,CLE,SEA,0,Safeco Field,49.6,0.358,47943.0,61,0,0,927000,4145494,86424600,0.929379534,21128.0
2011-04-11,2011,2,Mon,STL,ARI,1,Chase Field,,,48686.0,65,0,0,665000,5186958,53639833,0.576823763,15746.0
2011-04-11,2011,2,Mon,CHC,HOU,1,Minute Maid Park,86.5,0.016,41168.0,76,0,0,1600000,7796182,70694000,0.760218234,20175.0
2011-04-11,2011,2,Mon,COL,NYM,1,Citi Field,73.4,0.0,41922.0,79,0,0,1700000,19940274,120147310,1.292021612,24865.0
2011-04-11,2011,2,Mon,CIN,SD,1,Petco Park,63.4,0.0,42445.0,90,0,0,1400000,3298799,45869140,0.493260483,18022.0
2011-04-11,2011,2,Mon,LAD,SF,1,AT&T Park,57.6,0.0,41915.0,92,1,1,1600000,4648486,118216333,1.271256569,40870.0
2011-04-11,2011,2,Mon,CLE,LAA,1,Angel Stadium,69.8,0.0,45050.0,80,0,0,1200000,12927614,138998524,1.494740889,32864.0
2011-04-11,2011,2,Mon,TB,BOS,1,Fenway Park,66.6,0.189,37731.0,89,0,0,2200000,5025517,161407476,1.735718821,37568.0
2011-04-11,2011,2,Mon,OAK,CHW,1,US Cellular Field,61.7,0.004,40615.0,88,0,0,664000,9408576,129285539,1.390290889,20057.0
2011-04-11,2011,2,Mon,TEX,DET,0,Comerica Park,70.2,0.012,41083.0,81,0,0,1000000,4400587,105705232,1.136716621,18724.0
2011-04-11,2011,2,Mon,TOR,SEA,1,Safeco Field,50.4,0.142,47943.0,61,0,0,927000,4145494,86424600,0.929379534,13056.0
2011-04-12,2011,2,Tue,STL,ARI,1,Chase Field,,,48686.0,65,0,0,665000,5186958,53639833,0.576823763,16645.0
2011-04-12,2011,2,Tue,MIA,ATL,1,Turner Field,68.4,0.236,49586.0,91,1,0,1900000,6411149,87003192,0.935601507,13865.0
2011-04-12,2011,2,Tue,CHC,HOU,1,Minute Maid Park,82.7,0.0,41168.0,76,0,0,1600000,7796182,70694000,0.760218234,23523.0
2011-04-12,2011,2,Tue,CIN,SD,1,Petco Park,61.9,0.0,42445.0,90,0,0,1400000,3298799,45869140,0.493260483,17379.0
2011-04-12,2011,2,Tue,LAD,SF,1,AT&T Park,56.9,0.0,41915.0,92,1,1,1600000,4648486,118216333,1.271256569,41960.0
2011-04-12,2011,2,Tue,PHI,WSH,1,Nationals Park,67.6,0.5,41339.0,69,0,0,711000,6436489,63681929,0.684812906,13413.0
2011-04-12,2011,2,Tue,CLE,LAA,1,Angel Stadium,66.3,0.0,45050.0,80,0,0,1200000,12927614,138998524,1.494740889,43529.0
2011-04-12,2011,2,Tue,TB,BOS,1,Fenway Park,61.1,0.039,37731.0,89,0,0,2200000,5025517,161407476,1.735718821,37015.0
2011-04-12,2011,2,Tue,OAK,CHW,1,US Cellular Field,45.8,0.0,40615.0,88,0,0,664000,9408576,129285539,1.390290889,18020.0
2011-04-12,2011,2,Tue,TEX,DET,0,Comerica Park,51.9,0.0,41083.0,81,0,0,1000000,4400587,105705232,1.136716621,20609.0
2011-04-12,2011,2,Tue,KC,MIN,1,Target Field,,,38544.0,94,1,1,585000,3757952,112737000,1.212333763,38154.0
2011-04-12,2011,2,Tue,TOR,SEA,1,Safeco Field,53.2,0.0,47943.0,61,0,0,927000,4145494,86424600,0.929379534,15500.0
2011-04-13,2011,2,Wed,STL,ARI,1,Chase Field,,,48686.0,65,0,0,665000,5186958,53639833,0.576823763,17660.0
2011-04-13,2011,2,Wed,MIA,ATL,1,Turner Field,72.4,0.0,49586.0,91,1,0,1900000,6411149,87003192,0.935601507,14351.0
2011-04-13,2011,2,Wed,CHC,HOU,1,Minute Maid Park,82.1,0.0,41168.0,76,0,0,1600000,7796182,70694000,0.760218234,20987.0
2011-04-13,2011,2,Wed,COL,NYM,1,Citi Field,56.4,0.264,41922.0,79,0,0,1700000,19940274,120147310,1.292021612,25878.0
2011-04-13,2011,2,Wed,MIL,PIT,1,PNC Park,53.5,0.39,38362.0,57,0,0,837000,2429917,46047000,0.495173127,8755.0
2011-04-13,2011,2,Wed,CIN,SD,0,Petco Park,60.0,0.008,42445.0,90,0,0,1400000,3298799,45869140,0.493260483,17057.0
2011-04-13,2011,2,Wed,LAD,SF,1,AT&T Park,55.6,0.012,41915.0,92,1,1,1600000,4648486,118216333,1.271256569,42060.0
2011-04-13,2011,2,Wed,PHI,WSH,1,Nationals Park,56.8,0.094,41339.0,69,0,0,711000,6436489,63681929,0.684812906,16914.0
2011-04-13,2011,2,Wed,CLE,LAA,0,Angel Stadium,60.8,0.012,45050.0,80,0,0,1200000,12927614,138998524,1.494740889,31049.0
2011-04-13,2011,2,Wed,OAK,CHW,0,US Cellular Field,53.7,0.0,40615.0,88,0,0,664000,9408576,129285539,1.390290889,16523.0
2011-04-13,2011,2,Wed,TEX,DET,0,Comerica Park,59.9,0.0,41083.0,81,0,0,1000000,4400587,105705232,1.136716621,20526.0
2011-04-13,2011,2,Wed,KC,MIN,0,Target Field,,,38544.0,94,1,1,585000,3757952,112737000,1.212333763,36286.0
2011-04-13,2011,2,Wed,BAL,NYY,1,New Yankee Stadium,56.4,0.457,50287.0,95,1,0,3900000,19940274,201689030,2.168892384,42171.0
2011-04-13,2011,2,Wed,TOR,SEA,0,Safeco Field,48.5,0.201,47943.0,61,0,0,927000,4145494,86424600,0.929379534,12407.0
2011-04-14,2011,2,Thu,MIA,ATL,1,Turner Field,75.9,0.0,49586.0,91,1,0,1900000,6411149,87003192,0.935601507,16495.0
2011-04-14,2011,2,Thu,SD,HOU,1,Minute Maid Park,82.4,0.028,41168.0,76,0,0,1600000,7796182,70694000,0.760218234,20045.0
2011-04-14,2011,2,Thu,STL,LAD,1,Dodger Stadium,77.3,0.0,56000.0,80,0,0,4800000,12927614,103788990,1.116110033,34288.0
2011-04-14,2011,2,Thu,COL,NYM,0,Citi Field,65.8,0.0,41922.0,79,0,0,1700000,19940274,120147310,1.292021612,25758.0
2011-04-14,2011,2,Thu,MIL,PIT,1,PNC Park,67.2,0.0,38362.0,57,0,0,837000,2429917,46047000,0.495173127,10517.0
2011-04-14,2011,2,Thu,PHI,WSH,1,Nationals Park,69.5,0.0,41339.0,69,0,0,711000,6436489,63681929,0.684812906,24875.0
2011-04-14,2011,2,Thu,SEA,KC,1,Kauffman Stadium,76.2,0.193,37903.0,67,0,0,1000000,2253579,36126400,0.388490508,8811.0
2011-04-14,2011,2,Thu,BAL,NYY,1,New Yankee Stadium,66.4,0.0,50287.0,95,1,0,3900000,19940274,201689030,2.168892384,40517.0
2011-04-14,2011,2,Thu,DET,OAK,1,Coliseum,60.5,0.0,47170.0,81,0,0,530000,2463127,66536500,0.715509952,11129.0
2011-04-14,2011,2,Thu,MIN,TB,1,Tropicana Field,,,42735.0,96,1,1,528000,3424650,41932171,0.450923713,10042.0
2011-04-15,2011,2,Fri,SF,ARI,1,Chase Field,,,48686.0,65,0,0,665000,5186958,53639833,0.576823763,23090.0
2011-04-15,2011,2,Fri,PIT,CIN,1,Great American Ball Park,71.2,0.406,42319.0,91,1,1,761000,2302815,76181365,0.819227413,21312.0
2011-04-15,2011,2,Fri,CHC,COL,1,Coors Field,53.6,0.0,50144.0,83,0,0,552000,3052498,87998071,0.946300084,30285.0
2011-04-15,2011,3,Fri,SD,HOU,1,Minute Maid Park,83.9,0.039,41168.0,76,0,0,1600000,7796182,70694000,0.760218234,23755.0
2011-04-15,2011,3,Fri,STL,LAD,1,Dodger Stadium,86.3,0.0,56000.0,80,0,0,4800000,12927614,103788990,1.116110033,36282.0
2011-04-15,2011,2,Fri,MIA,PHI,1,Citizens Bank Park,57.5,0.0,43651.0,97,1,1,1300000,6330422,172976381,1.860126727,45667.0
2011-04-15,2011,2,Fri,MIL,WSH,1,Nationals Park,65.8,0.0,41339.0,69,0,0,711000,6436489,63681929,0.684812906,17217.0
2011-04-15,2011,2,Fri,TOR,BOS,1,Fenway Park,44.7,0.0,37731.0,89,0,0,2200000,5025517,161407476,1.735718821,37467.0
2011-04-15,2011,2,Fri,LAA,CHW,1,US Cellular Field,51.8,0.587,40615.0,88,0,0,664000,9408576,129285539,1.390290889,20103.0
2011-04-15,2011,2,Fri,BAL,CLE,1,Progressive Field,63.8,0.004,43000.0,69,0,0,726000,2171877,49188867,0.528959651,16346.0
2011-04-15,2011,2,Fri,SEA,KC,1,Kauffman Stadium,57.7,0.642,37903.0,67,0,0,1000000,2253579,36126400,0.388490508,13686.0
2011-04-15,2011,2,Fri,TEX,NYY,1,New Yankee Stadium,58.4,0.0,50287.0,95,1,0,3900000,19940274,201689030,2.168892384,40814.0
2011-04-15,2011,3,Fri,DET,OAK,1,Coliseum,65.5,0.0,47170.0,81,0,0,530000,2463127,66536500,0.715509952,21853.0
2011-04-15,2011,2,Fri,MIN,TB,1,Tropicana Field,,,42735.0,96,1,1,528000,3424650,41932171,0.450923713,15342.0
2011-04-16,2011,2,Sat,SF,ARI,1,Chase Field,,,48686.0,65,0,0,665000,5186958,53639833,0.576823763,25590.0
2011-04-16,2011,3,Sat,NYM,ATL,1,Turner Field,65.2,0.437,49586.0,91,1,0,1900000,6411149,87003192,0.935601507,31383.0
2011-04-16,2011,3,Sat,PIT,CIN,0,Great American Ball Park,58.9,0.697,42319.0,91,1,1,761000,2302815,76181365,0.819227413,26418.0
2011-04-16,2011,3,Sat,CHC,COL,1,Coors Field,63.6,0.0,50144.0,83,0,0,552000,3052498,87998071,0.946300084,40264.0
2011-04-16,2011,3,Sat,SD,HOU,1,Minute Maid Park,81.6,0.0,41168.0,76,0,0,1600000,7796182,70694000,0.760218234,28100.0
2011-04-16,2011,3,Sat,STL,LAD,1,Dodger Stadium,89.4,0.0,56000.0,80,0,0,4800000,12927614,103788990,1.116110033,31614.0
2011-04-16,2011,2,Sat,TOR,BOS,0,Fenway Park,45.9,0.083,37731.0,89,0,0,2200000,5025517,161407476,1.735718821,37310.0
2011-04-16,2011,3,Sat,LAA,CHW,1,US Cellular Field,52.3,0.22,40615.0,88,0,0,664000,9408576,129285539,1.390290889,21250.0
2011-04-16,2011,3,Sat,BAL,CLE,0,Progressive Field,56.9,0.717,43000.0,69,0,0,726000,2171877,49188867,0.528959651,10714.0
2011-04-16,2011,3,Sat,SEA,KC,0,Kauffman Stadium,60.0,0.059,37903.0,67,0,0,1000000,2253579,36126400,0.388490508,22364.0
2011-04-16,2011,2,Sat,TEX,NYY,0,New Yankee Stadium,50.7,0.343,50287.0,95,1,0,3900000,19940274,201689030,2.168892384,41876.0
2011-04-16,2011,3,Sat,DET,OAK,1,Coliseum,70.3,0.0,47170.0,81,0,0,530000,2463127,66536500,0.715509952,16265.0
2011-04-16,2011,3,Sat,MIN,TB,0,Tropicana Field,,,42735.0,96,1,1,528000,3424650,41932171,0.450923713,16428.0
2011-04-17,2011,3,Sun,SF,ARI,0,Chase Field,,,48686.0,65,0,0,665000,5186958,53639833,0.576823763,26195.0
2011-04-17,2011,3,Sun,NYM,ATL,0,Turner Field,71.4,0.0,49586.0,91,1,0,1900000,6411149,87003192,0.935601507,29625.0
2011-04-17,2011,3,Sun,PIT,CIN,0,Great American Ball Park,66.3,0.008,42319.0,91,1,1,761000,2302815,76181365,0.819227413,32105.0
2011-04-17,2011,3,Sun,CHC,COL,0,Coors Field,69.6,0.0,50144.0,83,0,0,552000,3052498,87998071,0.946300084,42212.0
2011-04-17,2011,3,Sun,SD,HOU,0,Minute Maid Park,81.6,0.0,41168.0,76,0,0,1600000,7796182,70694000,0.760218234,22899.0
2011-04-17,2011,3,Sun,STL,LAD,0,Dodger Stadium,85.8,0.0,56000.0,80,0,0,4800000,12927614,103788990,1.116110033,27439.0
2011-04-17,2011,3,Sun,MIA,PHI,0,Citizens Bank Park,62.3,0.024,43651.0,97,1,1,1300000,6330422,172976381,1.860126727,45716.0
2011-04-17,2011,3,Sun,MIL,WSH,1,Nationals Park,66.4,0.0,41339.0,69,0,0,711000,6436489,63681929,0.684812906,23047.0
2011-04-17,2011,3,Sun,TOR,BOS,0,Fenway Park,59.9,0.543,37731.0,89,0,0,2200000,5025517,161407476,1.735718821,37802.0
2011-04-17,2011,3,Sun,LAA,CHW,0,US Cellular Field,50.9,0.0,40615.0,88,0,0,664000,9408576,129285539,1.390290889,23458.0
2011-04-17,2011,3,Sun,BAL,CLE,0,Progressive Field,51.9,0.008,43000.0,69,0,0,726000,2171877,49188867,0.528959651,13017.0
2011-04-17,2011,3,Sun,SEA,KC,0,Kauffman Stadium,69.7,0.0,37903.0,67,0,0,1000000,2253579,36126400,0.388490508,19424.0
2011-04-17,2011,3,Sun,TEX,NYY,1,New Yankee Stadium,58.7,0.85,50287.0,95,1,0,3900000,19940274,201689030,2.168892384,40811.0
2011-04-17,2011,3,Sun,DET,OAK,0,Coliseum,66.4,0.0,47170.0,81,0,0,530000,2463127,66536500,0.715509952,16460.0
2011-04-17,2011,3,Sun,MIN,TB,0,Tropicana Field,,,42735.0,96,1,1,528000,3424650,41932171,0.450923713,22426.0
2011-04-18,2011,3,Mon,SD,CHC,1,Wrigley Field,49.9,0.48,41072.0,75,0,0,1900000,9408576,125480664,1.349374611,36597.0
2011-04-18,2011,3,Mon,PIT,CIN,1,Great American Ball Park,72.9,0.0,42319.0,91,1,1,761000,2302815,76181365,0.819227413,12777.0
2011-04-18,2011,3,Mon,SF,COL,1,Coors Field,67.1,0.0,50144.0,83,0,0,552000,3052498,87998071,0.946300084,31079.0
2011-04-18,2011,3,Mon,ATL,LAD,1,Dodger Stadium,74.2,0.0,56000.0,80,0,0,4800000,12927614,103788990,1.116110033,28292.0
2011-04-18,2011,3,Mon,MIL,PHI,1,Citizens Bank Park,64.6,0.0,43651.0,97,1,1,1300000,6330422,172976381,1.860126727,45637.0
2011-04-18,2011,3,Mon,MIN,BAL,1,Camden Yards,67.6,0.0,45971.0,66,0,0,746000,2859024,85304038,0.917329407,13138.0
2011-04-18,2011,3,Mon,TOR,BOS,0,Fenway Park,59.8,0.0,37731.0,89,0,0,2200000,5025517,161407476,1.735718821,37916.0
2011-04-18,2011,3,Mon,CLE,KC,1,Kauffman Stadium,62.7,0.008,37903.0,67,0,0,1000000,2253579,36126400,0.388490508,12214.0
2011-04-18,2011,3,Mon,DET,SEA,1,Safeco Field,49.5,0.016,47943.0,61,0,0,927000,4145494,86424600,0.929379534,12774.0
2011-04-18,2011,3,Mon,CHW,TB,1,Tropicana Field,,,42735.0,96,1,1,528000,3424650,41932171,0.450923713,12016.0
2011-04-18,2011,3,Mon,LAA,TEX,1,Globe Life Field,92.4,0.004,48114.0,90,1,1,1000000,8344032,92299265,0.9925536,30799.0
2011-04-19,2011,3,Tue,ARI,CIN,1,Great American Ball Park,76.5,1.043,42319.0,91,1,1,761000,2302815,76181365,0.819227413,12994.0
2011-04-19,2011,3,Tue,SF,COL,1,Coors Field,62.1,0.402,50144.0,83,0,0,552000,3052498,87998071,0.946300084,30320.0
2011-04-19,2011,3,Tue,PIT,MIA,1,Sun Life Stadium,83.0,0.0,47662.0,80,0,0,783000,6457988,56944000,0.612355605,11118.0
2011-04-19,2011,3,Tue,ATL,LAD,1,Dodger Stadium,68.7,0.0,56000.0,80,0,0,4800000,12927614,103788990,1.116110033,41596.0
2011-04-19,2011,3,Tue,HOU,NYM,1,Citi Field,54.3,0.087,41922.0,79,0,0,1700000,19940274,120147310,1.292021612,27032.0
2011-04-19,2011,3,Tue,MIL,PHI,1,Citizens Bank Park,63.5,0.087,43651.0,97,1,1,1300000,6330422,172976381,1.860126727,45408.0
2011-04-19,2011,3,Tue,MIN,BAL,1,Camden Yards,65.7,0.035,45971.0,66,0,0,746000,2859024,85304038,0.917329407,12045.0
2011-04-19,2011,3,Tue,CLE,KC,1,Kauffman Stadium,72.2,0.028,37903.0,67,0,0,1000000,2253579,36126400,0.388490508,10506.0
2011-04-19,2011,3,Tue,BOS,OAK,1,Coliseum,65.8,0.0,47170.0,81,0,0,530000,2463127,66536500,0.715509952,25230.0
2011-04-19,2011,3,Tue,DET,SEA,1,Safeco Field,51.4,0.02,47943.0,61,0,0,927000,4145494,86424600,0.929379534,12411.0
2011-04-19,2011,3,Tue,CHW,TB,1,Tropicana Field,,,42735.0,96,1,1,528000,3424650,41932171,0.450923713,13731.0
2011-04-19,2011,3,Tue,LAA,TEX,1,Globe Life Field,91.1,0.0,48114.0,90,1,1,1000000,8344032,92299265,0.9925536,22450.0
2011-04-19,2011,3,Tue,NYY,TOR,1,Rogers Centre,,,49282.0,85,0,0,1700000,3026000,62517800,0.672294275,25250.0
2011-04-20,2011,3,Wed,SD,CHC,0,Wrigley Field,45.3,0.331,41072.0,75,0,0,1900000,9408576,125480664,1.349374611,35544.0
2011-04-20,2011,3,Wed,SD,CHC,1,Wrigley Field,45.3,0.331,41072.0,75,0,0,1900000,9408576,125480664,1.349374611,35095.0
2011-04-20,2011,3,Wed,ARI,CIN,1,Great American Ball Park,75.0,0.917,42319.0,91,1,1,761000,2302815,76181365,0.819227413,14915.0
2011-04-20,2011,3,Wed,SF,COL,0,Coors Field,55.1,0.217,50144.0,83,0,0,552000,3052498,87998071,0.946300084,27758.0
2011-04-20,2011,3,Wed,PIT,MIA,1,Sun Life Stadium,83.4,0.0,47662.0,80,0,0,783000,6457988,56944000,0.612355605,10112.0
2011-04-20,2011,3,Wed,ATL,LAD,1,Dodger Stadium,68.7,0.012,56000.0,80,0,0,4800000,12927614,103788990,1.116110033,29473.0
2011-04-20,2011,3,Wed,HOU,NYM,1,Citi Field,69.9,0.0,41922.0,79,0,0,1700000,19940274,120147310,1.292021612,27380.0
2011-04-20,2011,3,Wed,MIL,PHI,0,Citizens Bank Park,80.8,0.008,43651.0,97,1,1,1300000,6330422,172976381,1.860126727,45743.0
2011-04-20,2011,3,Wed,WSH,STL,0,Busch Stadium III,66.2,0.5,45494.0,86,0,0,1100000,2811927,105433572,1.133795285,32340.0
2011-04-20,2011,3,Wed,WSH,STL,1,Busch Stadium III,66.2,0.5,45494.0,86,0,0,1100000,2811927,105433572,1.133795285,33714.0
2011-04-20,2011,3,Wed,MIN,BAL,1,Camden Yards,79.7,0.0,45971.0,66,0,0,746000,2859024,85304038,0.917329407,13825.0
2011-04-20,2011,3,Wed,CLE,KC,1,Kauffman Stadium,55.7,0.0,37903.0,67,0,0,1000000,2253579,36126400,0.388490508,10080.0
2011-04-20,2011,3,Wed,BOS,OAK,0,Coliseum,63.2,0.039,47170.0,81,0,0,530000,2463127,66536500,0.715509952,29045.0
2011-04-20,2011,3,Wed,DET,SEA,0,Safeco Field,50.5,0.024,47943.0,61,0,0,927000,4145494,86424600,0.929379534,13339.0
2011-04-20,2011,3,Wed,CHW,TB,1,Tropicana Field,,,42735.0,96,1,1,528000,3424650,41932171,0.450923713,13214.0
2011-04-20,2011,3,Wed,LAA,TEX,1,Globe Life Field,79.8,0.091,48114.0,90,1,1,1000000,8344032,92299265,0.9925536,31967.0
2011-04-20,2011,3,Wed,NYY,TOR,1,Rogers Centre,,,49282.0,85,0,0,1700000,3026000,62517800,0.672294275,26062.0
2011-04-21,2011,3,Thu,ARI,CIN,0,Great American Ball Park,58.5,0.0,42319.0,91,1,1,761000,2302815,76181365,0.819227413,17319.0
2011-04-21,2011,3,Thu,PIT,MIA,1,Sun Life Stadium,82.1,0.0,47662.0,80,0,0,783000,6457988,56944000,0.612355605,12308.0
2011-04-21,2011,3,Thu,ATL,LAD,0,Dodger Stadium,66.2,0.0,56000.0,80,0,0,4800000,12927614,103788990,1.116110033,30711.0
2011-04-21,2011,3,Thu,HOU,NYM,1,Citi Field,57.3,0.0,41922.0,79,0,0,1700000,19940274,120147310,1.292021612,32819.0
2011-04-21,2011,3,Thu,PHI,SD,1,Petco Park,64.3,0.0,42445.0,90,0,0,1400000,3298799,45869140,0.493260483,27056.0
2011-04-21,2011,3,Thu,WSH,STL,0,Busch Stadium III,61.3,0.0,45494.0,86,0,0,1100000,2811927,105433572,1.133795285,36160.0
2011-04-21,2011,3,Thu,BOS,LAA,1,Angel Stadium,65.3,0.0,45050.0,80,0,0,1200000,12927614,138998524,1.494740889,37003.0
2011-04-21,2011,3,Thu,MIN,BAL,1,Camden Yards,60.4,0.0,45971.0,66,0,0,746000,2859024,85304038,0.917329407,16769.0
2011-04-21,2011,3,Thu,CLE,KC,1,Kauffman Stadium,59.6,0.575,37903.0,67,0,0,1000000,2253579,36126400,0.388490508,9279.0
2011-04-21,2011,3,Thu,OAK,SEA,1,Safeco Field,51.5,0.102,47943.0,61,0,0,927000,4145494,86424600,0.929379534,12770.0
2011-04-21,2011,3,Thu,CHW,TB,1,Tropicana Field,,,42735.0,96,1,1,528000,3424650,41932171,0.450923713,16751.0
2011-04-22,2011,3,Fri,LAD,CHC,0,Wrigley Field,46.4,0.701,41072.0,75,0,0,1900000,9408576,125480664,1.349374611,36595.0
2011-04-22,2011,3,Fri,COL,MIA,1,Sun Life Stadium,81.5,0.0,47662.0,80,0,0,783000,6457988,56944000,0.612355605,15069.0
2011-04-22,2011,3,Fri,HOU,MIL,1,Miller Park,,,41900.0,77,0,0,670000,1574452,85497333,0.919408033,31907.0
2011-04-22,2011,3,Fri,ARI,NYM,1,Citi Field,47.6,0.008,41922.0,79,0,0,1700000,19940274,120147310,1.292021612,26546.0
2011-04-22,2011,3,Fri,PHI,SD,1,Petco Park,62.8,0.0,42445.0,90,0,0,1400000,3298799,45869140,0.493260483,33572.0
2011-04-22,2011,3,Fri,ATL,SF,1,AT&T Park,58.2,0.0,41915.0,92,1,1,1600000,4648486,118216333,1.271256569,42404.0
2011-04-22,2011,3,Fri,CIN,STL,1,Busch Stadium III,66.2,0.669,45494.0,86,0,0,1100000,2811927,105433572,1.133795285,40327.0
2011-04-22,2011,3,Fri,BOS,LAA,1,Angel Stadium,66.7,0.0,45050.0,80,0,0,1200000,12927614,138998524,1.494740889,39005.0
2011-04-22,2011,3,Fri,CHW,DET,1,Comerica Park,47.2,0.606,41083.0,81,0,0,1000000,4400587,105705232,1.136716621,23537.0
2011-04-22,2011,4,Fri,OAK,SEA,1,Safeco Field,53.7,0.0,47943.0,61,0,0,927000,4145494,86424600,0.929379534,17798.0
2011-04-22,2011,3,Fri,KC,TEX,1,Globe Life Field,89.4,0.0,48114.0,90,1,1,1000000,8344032,92299265,0.9925536,45769.0
2011-04-22,2011,3,Fri,TB,TOR,1,Rogers Centre,,,49282.0,85,0,0,1700000,3026000,62517800,0.672294275,23192.0
2011-04-23,2011,3,Sat,LAD,CHC,0,Wrigley Field,62.6,0.602,41072.0,75,0,0,1900000,9408576,125480664,1.349374611,41161.0
2011-04-23,2011,3,Sat,COL,MIA,1,Sun Life Stadium,82.3,0.0,47662.0,80,0,0,783000,6457988,56944000,0.612355605,37381.0
2011-04-23,2011,3,Sat,HOU,MIL,1,Miller Park,,,41900.0,77,0,0,670000,1574452,85497333,0.919408033,37065.0
2011-04-23,2011,4,Sat,ARI,NYM,0,Citi Field,59.7,0.713,41922.0,79,0,0,1700000,19940274,120147310,1.292021612,25581.0
2011-04-23,2011,3,Sat,WSH,PIT,1,PNC Park,71.0,0.933,38362.0,57,0,0,837000,2429917,46047000,0.495173127,18262.0
2011-04-23,2011,4,Sat,PHI,SD,1,Petco Park,62.8,0.0,42445.0,90,0,0,1400000,3298799,45869140,0.493260483,40038.0
2011-04-23,2011,3,Sat,ATL,SF,0,AT&T Park,57.8,0.004,41915.0,92,1,1,1600000,4648486,118216333,1.271256569,42395.0
2011-04-23,2011,4,Sat,CIN,STL,0,Busch Stadium III,67.3,0.307,45494.0,86,0,0,1100000,2811927,105433572,1.133795285,41877.0
