date,year,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,day_night,park_id,attendance,week,location,temp,precip,home team,capacity,Team,prev_year_wins,made_playoffs,won_division
2005-04-16,2005,Sat,ARI,NL,11,WSH,NL,11,3,9,N,RFK Stadium,34943.0,2,"Washington, D.C.",60.1,0.0,Nationals,45596.0,Nationals,67,0,0
2005-04-17,2005,Sun,NYY,AL,12,BAL,AL,12,4,8,D,Camden Yards,47883.0,2,Baltimore,71.0,0.0,Orioles,45971.0,Orioles,78,0,0
2005-04-17,2005,Sun,TB,AL,12,BOS,AL,12,1,3,D,Fenway Park,35232.0,2,Boston,69.3,0.0,Red Sox,37731.0,Red Sox,98,1,0
2005-04-17,2005,Sun,SEA,AL,12,CHW,AL,12,5,4,D,US Cellular Field,23324.0,2,Chicago,66.8,0.035,White Sox,40615.0,White Sox,83,0,0
2005-04-17,2005,Sun,MIN,AL,12,CLE,AL,12,1,2,D,Progressive Field,19021.0,2,Cleveland,65.7,0.004,Indians,43000.0,Indians,80,0,0
2005-04-17,2005,Sun,DET,AL,12,KC,AL,12,6,1,D,Kauffman Stadium,14904.0,2,Kansas City,76.8,0.0,Royals,37903.0,Royals,58,0,0
2005-04-17,2005,Sun,LAA,AL,12,OAK,AL,12,6,7,D,Coliseum,36291.0,2,Oakland,64.9,0.0,Athletics,47170.0,Athletics,91,0,0
2005-04-17,2005,Sun,TOR,AL,13,TEX,AL,13,5,6,D,Globe Life Field,31310.0,2,Texas,78.2,0.0,Rangers,48114.0,Rangers,89,0,0
2005-04-17,2005,Sun,HOU,NL,11,CIN,NL,11,5,6,D,Great American Ball Park,25762.0,2,Cincinatti,76.0,0.0,Reds,42319.0,Reds,76,0,0
2005-04-17,2005,Sun,SF,NL,11,COL,NL,11,8,6,D,Coors Field,27107.0,2,Colorado,68.5,0.024,Rockies,50144.0,Rockies,68,0,0
2005-04-17,2005,Sun,SD,NL,12,LAD,NL,11,0,6,D,Dodger Stadium,53402.0,2,Los Angeles,79.4,0.0,Dodgers,56000.0,Dodgers,93,1,1
2005-04-17,2005,Sun,STL,NL,10,MIL,NL,11,3,2,D,Miller Park,21144.0,2,Miluakee,,,Brewers,41900.0,Brewers,67,0,0
2005-04-17,2005,Sun,MIA,NL,12,NYM,NL,12,5,2,D,Shea Stadium,55266.0,2,New York,71.2,0.0,Mets,57333.0,Mets,71,0,0
2005-04-17,2005,Sun,ATL,NL,12,PHI,NL,12,1,2,N,Citizens Bank Park,32008.0,2,Philadelphia,73.2,0.0,Phillies,43651.0,Phillies,86,0,0
2005-04-17,2005,Sun,CHC,NL,12,PIT,NL,12,4,2,D,PNC Park,20416.0,2,Pittsburgh,71.3,0.0,Pirates,38362.0,Pirates,72,0,0
2005-04-17,2005,Sun,ARI,NL,12,WSH,NL,12,3,7,D,RFK Stadium,35463.0,2,"Washington, D.C.",71.9,0.0,Nationals,45596.0,Nationals,67,0,0
2005-04-18,2005,Mon,SEA,AL,13,LAA,AL,13,1,6,N,Angel Stadium,39638.0,2,Los Angeles,63.8,0.0,Angels,45050.0,Angels,92,1,1
2005-04-18,2005,Mon,DET,AL,13,BAL,AL,13,13,3,N,Camden Yards,16301.0,2,Baltimore,73.6,0.0,Orioles,45971.0,Orioles,78,0,0
2005-04-18,2005,Mon,TOR,AL,14,BOS,AL,13,7,12,D,Fenway Park,35243.0,2,Boston,65.6,0.0,Red Sox,37731.0,Red Sox,98,1,0
2005-04-18,2005,Mon,MIN,AL,13,CHW,AL,13,4,5,N,US Cellular Field,27018.0,2,Chicago,70.0,0.0,White Sox,40615.0,White Sox,83,0,0
2005-04-18,2005,Mon,CLE,AL,13,KC,AL,13,5,1,N,Kauffman Stadium,11115.0,2,Kansas City,75.1,0.031,Royals,37903.0,Royals,58,0,0
2005-04-18,2005,Mon,TB,AL,13,NYY,AL,13,8,19,N,Old Yankee Stadium,35282.0,2,New York,72.2,0.0,Yankees,56937.0,Yankees,101,1,1
2005-04-18,2005,Mon,OAK,AL,13,TEX,AL,14,8,5,N,Globe Life Field,20939.0,3,Texas,75.6,0.012,Rangers,48114.0,Rangers,89,0,0
2005-04-18,2005,Mon,CHC,NL,13,CIN,NL,12,6,7,N,Great American Ball Park,25349.0,2,Cincinatti,77.8,0.0,Reds,42319.0,Reds,76,0,0
2005-04-18,2005,Mon,ARI,NL,13,COL,NL,12,5,3,N,Coors Field,18563.0,2,Colorado,72.3,0.0,Rockies,50144.0,Rockies,68,0,0
2005-04-18,2005,Mon,ATL,NL,13,HOU,NL,12,1,0,N,Minute Maid Park,31672.0,2,Houston,75.2,0.035,Astros,41168.0,Astros,92,1,0
2005-04-18,2005,Mon,LAD,NL,12,MIL,NL,12,7,3,N,Miller Park,11728.0,2,Miluakee,,,Brewers,41900.0,Brewers,67,0,0
2005-04-18,2005,Mon,NYM,NL,13,PHI,NL,13,4,5,N,Citizens Bank Park,25236.0,2,Philadelphia,74.9,0.0,Phillies,43651.0,Phillies,86,0,0
2005-04-18,2005,Mon,STL,NL,11,PIT,NL,13,11,1,N,PNC Park,11220.0,2,Pittsburgh,75.1,0.0,Pirates,38362.0,Pirates,72,0,0
2005-04-18,2005,Mon,SF,NL,12,SD,NL,13,2,7,N,Petco Park,29523.0,2,San Diego,62.3,0.0,Padres,42445.0,Padres,87,0,0
2005-04-18,2005,Mon,MIA,NL,13,WSH,NL,13,9,4,N,RFK Stadium,24003.0,2,"Washington, D.C.",75.6,0.0,Nationals,45596.0,Nationals,67,0,0
2005-04-19,2005,Tue,SEA,AL,14,LAA,AL,14,5,3,D,Angel Stadium,38667.0,3,Los Angeles,64.4,0.004,Angels,45050.0,Angels,92,1,1
2005-04-19,2005,Tue,DET,AL,14,BAL,AL,14,4,8,N,Camden Yards,18009.0,3,Baltimore,78.8,0.0,Orioles,45971.0,Orioles,78,0,0
2005-04-19,2005,Tue,TOR,AL,15,BOS,AL,14,4,3,N,Fenway Park,35598.0,3,Boston,71.6,0.0,Red Sox,37731.0,Red Sox,98,1,0
2005-04-19,2005,Tue,MIN,AL,14,CHW,AL,14,1,3,N,US Cellular Field,18310.0,3,Chicago,72.1,0.075,White Sox,40615.0,White Sox,83,0,0
2005-04-19,2005,Tue,CLE,AL,14,KC,AL,14,5,6,D,Kauffman Stadium,11884.0,3,Kansas City,74.4,0.008,Royals,37903.0,Royals,58,0,0
2005-04-19,2005,Tue,TB,AL,14,NYY,AL,14,6,2,N,Old Yankee Stadium,45802.0,3,New York,74.2,0.0,Yankees,56937.0,Yankees,101,1,1
2005-04-19,2005,Tue,OAK,AL,14,TEX,AL,15,0,3,D,Globe Life Field,22146.0,3,Texas,76.5,0.0,Rangers,48114.0,Rangers,89,0,0
2005-04-19,2005,Tue,CHC,NL,14,CIN,NL,13,7,1,N,Great American Ball Park,25373.0,2,Cincinatti,76.4,0.0,Reds,42319.0,Reds,76,0,0
2005-04-19,2005,Tue,ARI,NL,14,COL,NL,13,1,8,D,Coors Field,18235.0,2,Colorado,69.7,0.0,Rockies,50144.0,Rockies,68,0,0
2005-04-19,2005,Tue,ATL,NL,14,HOU,NL,13,3,5,N,Minute Maid Park,32146.0,2,Houston,76.7,0.004,Astros,41168.0,Astros,92,1,0
2005-04-19,2005,Tue,LAD,NL,13,MIL,NL,13,8,6,D,Miller Park,11029.0,2,Miluakee,,,Brewers,41900.0,Brewers,67,0,0
2005-04-19,2005,Tue,NYM,NL,14,PHI,NL,14,16,4,N,Citizens Bank Park,28063.0,3,Philadelphia,80.8,0.0,Phillies,43651.0,Phillies,86,0,0
2005-04-19,2005,Tue,STL,NL,12,PIT,NL,14,7,1,N,PNC Park,12285.0,3,Pittsburgh,79.4,0.004,Pirates,38362.0,Pirates,72,0,0
2005-04-19,2005,Tue,SF,NL,13,SD,NL,14,2,5,N,Petco Park,29544.0,3,San Diego,59.1,0.012,Padres,42445.0,Padres,87,0,0
2005-04-19,2005,Tue,MIA,NL,14,WSH,NL,14,6,3,N,RFK Stadium,25990.0,3,"Washington, D.C.",81.9,0.0,Nationals,45596.0,Nationals,67,0,0
2005-04-20,2005,Wed,CLE,AL,15,LAA,AL,15,0,2,N,Angel Stadium,42531.0,3,Los Angeles,67.5,0.0,Angels,45050.0,Angels,92,1,1
2005-04-20,2005,Wed,BOS,AL,15,BAL,AL,15,8,0,N,Camden Yards,36478.0,3,Baltimore,81.9,0.0,Orioles,45971.0,Orioles,78,0,0
2005-04-20,2005,Wed,CHW,AL,15,DET,AL,15,9,1,N,Comerica Park,16887.0,3,Detroit,73.5,0.091,Tigers,41083.0,Tigers,72,0,0
2005-04-20,2005,Wed,KC,AL,15,MIN,AL,15,4,5,N,Metrodome,24153.0,3,Minnesota,,,Twins,55000.0,Twins,92,1,1
2005-04-20,2005,Wed,OAK,AL,15,SEA,AL,15,6,7,N,Safeco Field,24841.0,3,Seattle,64.1,0.0,Mariners,47943.0,Mariners,63,0,0
2005-04-20,2005,Wed,TEX,AL,16,TB,AL,15,12,10,N,Tropicana Field,8816.0,3,Tampa Bay,,,Rays,42735.0,Rays,70,0,0
2005-04-20,2005,Wed,NYY,AL,15,TOR,AL,16,11,2,N,Rogers Centre,22838.0,3,Toronto,,,Blue Jays,49282.0,Blue Jays,67,0,0
2005-04-20,2005,Wed,PIT,NL,15,CIN,NL,14,4,6,N,Great American Ball Park,16857.0,3,Cincinatti,78.2,0.0,Reds,42319.0,Reds,76,0,0
2005-04-20,2005,Wed,NYM,NL,15,MIA,NL,15,2,9,N,Sun Life Stadium,21339.0,3,Miami,76.2,0.0,Marlins,47662.0,Marlins,83,0,0
2005-04-20,2005,Wed,MIL,NL,14,HOU,NL,14,1,6,N,Minute Maid Park,26119.0,3,Houston,79.6,0.004,Astros,41168.0,Astros,92,1,0
2005-04-20,2005,Wed,COL,NL,14,PHI,NL,15,7,4,N,Citizens Bank Park,25961.0,3,Philadelphia,83.8,0.0,Phillies,43651.0,Phillies,86,0,0
2005-04-20,2005,Wed,LAD,NL,14,SD,NL,15,3,1,N,Petco Park,37054.0,3,San Diego,63.7,0.0,Padres,42445.0,Padres,87,0,0
2005-04-20,2005,Wed,ARI,NL,15,SF,NL,14,2,1,N,AT&T Park,36955.0,3,San Francisco,63.4,0.0,Giants,41915.0,Giants,91,0,0
2005-04-20,2005,Wed,CHC,NL,15,STL,NL,13,3,1,N,Busch Stadium II,44855.0,2,St. Louis,80.3,0.031,Cardinals,50345.0,Cardinals,105,1,1
2005-04-20,2005,Wed,ATL,NL,15,WSH,NL,15,0,2,N,RFK Stadium,27374.0,3,"Washington, D.C.",84.8,0.0,Nationals,45596.0,Nationals,67,0,0
2005-04-21,2005,Thu,CLE,AL,16,LAA,AL,16,5,6,N,Angel Stadium,39673.0,3,Los Angeles,75.2,0.0,Angels,45050.0,Angels,92,1,1
2005-04-21,2005,Thu,BOS,AL,16,BAL,AL,16,1,0,N,Camden Yards,40419.0,3,Baltimore,67.6,0.0,Orioles,45971.0,Orioles,78,0,0
2005-04-21,2005,Thu,CHW,AL,16,DET,AL,16,4,3,D,Comerica Park,19334.0,3,Detroit,55.5,0.0,Tigers,41083.0,Tigers,72,0,0
2005-04-21,2005,Thu,KC,AL,16,MIN,AL,16,9,10,D,Metrodome,15914.0,3,Minnesota,,,Twins,55000.0,Twins,92,1,1
2005-04-21,2005,Thu,OAK,AL,16,SEA,AL,16,3,0,N,Safeco Field,22428.0,3,Seattle,63.3,0.0,Mariners,47943.0,Mariners,63,0,0
2005-04-21,2005,Thu,TEX,AL,17,TB,AL,16,2,3,N,Tropicana Field,8799.0,3,Tampa Bay,,,Rays,42735.0,Rays,70,0,0
2005-04-21,2005,Thu,NYY,AL,16,TOR,AL,17,4,3,N,Rogers Centre,23178.0,3,Toronto,,,Blue Jays,49282.0,Blue Jays,67,0,0
2005-04-21,2005,Thu,PIT,NL,16,CIN,NL,15,4,2,D,Great American Ball Park,16218.0,3,Cincinatti,72.3,0.067,Reds,42319.0,Reds,76,0,0
2005-04-21,2005,Thu,NYM,NL,16,MIA,NL,16,10,1,N,Sun Life Stadium,27674.0,3,Miami,77.9,0.0,Marlins,47662.0,Marlins,83,0,0
2005-04-21,2005,Thu,MIL,NL,15,HOU,NL,15,7,8,N,Minute Maid Park,32173.0,3,Houston,81.7,0.004,Astros,41168.0,Astros,92,1,0
2005-04-21,2005,Thu,COL,NL,15,PHI,NL,16,3,6,D,Citizens Bank Park,21749.0,3,Philadelphia,68.4,0.0,Phillies,43651.0,Phillies,86,0,0
2005-04-21,2005,Thu,LAD,NL,15,SD,NL,16,1,6,N,Petco Park,42326.0,3,San Diego,67.0,0.0,Padres,42445.0,Padres,87,0,0
2005-04-21,2005,Thu,ARI,NL,16,SF,NL,15,3,4,N,AT&T Park,34824.0,3,San Francisco,65.2,0.0,Giants,41915.0,Giants,91,0,0
2005-04-21,2005,Thu,CHC,NL,16,STL,NL,14,0,4,D,Busch Stadium II,46119.0,3,St. Louis,75.5,0.421,Cardinals,50345.0,Cardinals,105,1,1
2005-04-21,2005,Thu,ATL,NL,16,WSH,NL,16,2,1,D,RFK Stadium,30728.0,3,"Washington, D.C.",66.5,0.067,Nationals,45596.0,Nationals,67,0,0
2005-04-22,2005,Fri,OAK,AL,17,LAA,AL,17,4,3,N,Angel Stadium,43810.0,3,Los Angeles,64.4,0.0,Angels,45050.0,Angels,92,1,1
2005-04-22,2005,Fri,MIN,AL,17,DET,AL,17,4,5,N,Comerica Park,18873.0,3,Detroit,48.6,0.244,Tigers,41083.0,Tigers,72,0,0
2005-04-22,2005,Fri,CHW,AL,17,KC,AL,17,8,2,N,Kauffman Stadium,15832.0,3,Kansas City,63.0,0.047,Royals,37903.0,Royals,58,0,0
2005-04-22,2005,Fri,TEX,AL,18,NYY,AL,17,5,3,N,Old Yankee Stadium,42710.0,3,New York,56.8,0.0,Yankees,56937.0,Yankees,101,1,1
2005-04-22,2005,Fri,CLE,AL,17,SEA,AL,17,6,1,N,Safeco Field,43207.0,3,Seattle,71.2,0.0,Mariners,47943.0,Mariners,63,0,0
2005-04-22,2005,Fri,BOS,AL,17,TB,AL,17,4,5,N,Tropicana Field,30530.0,3,Tampa Bay,,,Rays,42735.0,Rays,70,0,0
2005-04-22,2005,Fri,BAL,AL,17,TOR,AL,18,13,5,N,Rogers Centre,18095.0,3,Toronto,,,Blue Jays,49282.0,Blue Jays,67,0,0
2005-04-22,2005,Fri,SD,NL,17,ARI,NL,17,3,5,N,Chase Field,26407.0,3,Arizona,,,Diamondbacks,48686.0,Diamondbacks,51,0,0
2005-04-22,2005,Fri,PHI,NL,17,ATL,NL,17,2,6,N,Turner Field,26837.0,3,Atlanta,72.7,0.146,Braves,49586.0,Braves,96,1,1
2005-04-22,2005,Fri,LAD,NL,16,COL,NL,16,1,9,N,Coors Field,20321.0,3,Colorado,57.8,0.0,Rockies,50144.0,Rockies,68,0,0
2005-04-22,2005,Fri,CIN,NL,16,MIA,NL,17,2,4,N,Sun Life Stadium,30519.0,3,Miami,78.5,0.0,Marlins,47662.0,Marlins,83,0,0
2005-04-22,2005,Fri,WSH,NL,17,NYM,NL,17,1,3,N,Shea Stadium,28488.0,3,New York,56.1,0.016,Mets,57333.0,Mets,71,0,0
2005-04-22,2005,Fri,MIL,NL,16,SF,NL,16,6,1,N,AT&T Park,36994.0,3,San Francisco,70.8,0.0,Giants,41915.0,Giants,91,0,0
2005-04-22,2005,Fri,HOU,NL,16,STL,NL,15,7,8,N,Busch Stadium II,44805.0,3,St. Louis,71.7,0.484,Cardinals,50345.0,Cardinals,105,1,1
2005-04-23,2005,Sat,OAK,AL,18,LAA,AL,18,5,9,N,Angel Stadium,43880.0,3,Los Angeles,67.3,0.051,Angels,45050.0,Angels,92,1,1
2005-04-23,2005,Sat,CHW,AL,18,KC,AL,18,3,2,N,Kauffman Stadium,19641.0,3,Kansas City,54.6,0.0,Royals,37903.0,Royals,58,0,0
2005-04-23,2005,Sat,TEX,AL,19,NYY,AL,18,10,2,D,Old Yankee Stadium,44731.0,3,New York,59.1,0.516,Yankees,56937.0,Yankees,101,1,1
2005-04-23,2005,Sat,CLE,AL,18,SEA,AL,18,5,2,N,Safeco Field,33564.0,3,Seattle,67.1,0.098,Mariners,47943.0,Mariners,63,0,0
2005-04-23,2005,Sat,BOS,AL,18,TB,AL,18,5,6,N,Tropicana Field,33220.0,3,Tampa Bay,,,Rays,42735.0,Rays,70,0,0
2005-04-23,2005,Sat,BAL,AL,18,TOR,AL,19,4,1,D,Rogers Centre,20051.0,3,Toronto,,,Blue Jays,49282.0,Blue Jays,67,0,0
2005-04-23,2005,Sat,SD,NL,18,ARI,NL,18,1,2,N,Chase Field,30760.0,3,Arizona,,,Diamondbacks,48686.0,Diamondbacks,51,0,0
2005-04-23,2005,Sat,PHI,NL,18,ATL,NL,18,1,11,N,Turner Field,31656.0,3,Atlanta,60.7,0.004,Braves,49586.0,Braves,96,1,1
2005-04-23,2005,Sat,PIT,NL,17,CHC,NL,17,4,3,D,Wrigley Field,37695.0,3,Chicago,42.2,0.055,Cubs,41072.0,Cubs,89,0,0
2005-04-23,2005,Sat,LAD,NL,17,COL,NL,17,6,8,N,Coors Field,30272.0,3,Colorado,63.8,0.016,Rockies,50144.0,Rockies,68,0,0
2005-04-23,2005,Sat,CIN,NL,17,MIA,NL,18,2,4,D,Sun Life Stadium,23623.0,3,Miami,83.5,0.008,Marlins,47662.0,Marlins,83,0,0
2005-04-23,2005,Sat,WSH,NL,18,NYM,NL,18,5,10,D,Shea Stadium,44058.0,3,New York,58.3,1.217,Mets,57333.0,Mets,71,0,0
2005-04-23,2005,Sat,MIL,NL,17,SF,NL,17,2,6,D,AT&T Park,37341.0,3,San Francisco,61.2,0.059,Giants,41915.0,Giants,91,0,0
2005-04-23,2005,Sat,HOU,NL,17,STL,NL,16,0,1,D,Busch Stadium II,40058.0,3,St. Louis,53.4,0.098,Cardinals,50345.0,Cardinals,105,1,1
2005-04-24,2005,Sun,OAK,AL,19,LAA,AL,19,0,1,N,Angel Stadium,43915.0,3,Los Angeles,64.7,0.087,Angels,45050.0,Angels,92,1,1
2005-04-24,2005,Sun,CHW,AL,19,KC,AL,19,4,3,D,Kauffman Stadium,15331.0,3,Kansas City,57.5,0.0,Royals,37903.0,Royals,58,0,0
2005-04-24,2005,Sun,TEX,AL,20,NYY,AL,19,1,11,D,Old Yankee Stadium,42732.0,3,New York,56.1,0.5,Yankees,56937.0,Yankees,101,1,1
2005-04-24,2005,Sun,CLE,AL,19,SEA,AL,19,1,9,D,Safeco Field,32889.0,3,Seattle,65.8,0.012,Mariners,47943.0,Mariners,63,0,0
2005-04-24,2005,Sun,BOS,AL,19,TB,AL,19,11,3,D,Tropicana Field,30236.0,3,Tampa Bay,,,Rays,42735.0,Rays,70,0,0
2005-04-24,2005,Sun,BAL,AL,19,TOR,AL,20,7,1,D,Rogers Centre,20566.0,3,Toronto,,,Blue Jays,49282.0,Blue Jays,67,0,0
2005-04-24,2005,Sun,SD,NL,19,ARI,NL,19,6,8,D,Chase Field,30471.0,3,Arizona,,,Diamondbacks,48686.0,Diamondbacks,51,0,0
2005-04-24,2005,Sun,PHI,NL,19,ATL,NL,19,0,4,D,Turner Field,26713.0,3,Atlanta,56.2,0.0,Braves,49586.0,Braves,96,1,1
2005-04-24,2005,Sun,PIT,NL,18,CHC,NL,18,2,5,D,Wrigley Field,37452.0,3,Chicago,49.2,0.008,Cubs,41072.0,Cubs,89,0,0
2005-04-24,2005,Sun,LAD,NL,18,COL,NL,18,8,6,D,Coors Field,28117.0,3,Colorado,62.9,0.106,Rockies,50144.0,Rockies,68,0,0
2005-04-24,2005,Sun,CIN,NL,18,MIA,NL,19,2,1,D,Sun Life Stadium,28219.0,3,Miami,78.2,0.008,Marlins,47662.0,Marlins,83,0,0
2005-04-24,2005,Sun,WSH,NL,19,NYM,NL,19,11,4,D,Shea Stadium,43313.0,3,New York,55.8,0.083,Mets,57333.0,Mets,71,0,0
2005-04-24,2005,Sun,MIL,NL,18,SF,NL,18,8,5,D,AT&T Park,36604.0,3,San Francisco,60.3,0.016,Giants,41915.0,Giants,91,0,0
2005-04-24,2005,Sun,HOU,NL,18,STL,NL,17,5,8,D,Busch Stadium II,39020.0,3,St. Louis,57.2,0.0,Cardinals,50345.0,Cardinals,105,1,1
2005-04-25,2005,Mon,BAL,AL,20,BOS,AL,20,8,4,N,Fenway Park,35003.0,3,Boston,53.0,0.043,Red Sox,37731.0,Red Sox,98,1,0
2005-04-25,2005,Mon,MIN,AL,18,DET,AL,18,4,6,D,Comerica Park,14976.0,3,Detroit,57.5,0.024,Tigers,41083.0,Tigers,72,0,0
2005-04-25,2005,Mon,CHW,AL,20,OAK,AL,20,6,0,N,Coliseum,10206.0,3,Oakland,65.3,0.0,Athletics,47170.0,Athletics,91,0,0
2005-04-25,2005,Mon,CIN,NL,19,CHC,NL,19,6,10,N,Wrigley Field,38013.0,3,Chicago,62.2,0.0,Cubs,41072.0,Cubs,89,0,0
2005-04-25,2005,Mon,ARI,NL,20,LAD,NL,19,4,2,N,Dodger Stadium,36876.0,3,Los Angeles,70.4,0.0,Dodgers,56000.0,Dodgers,93,1,1
2005-04-25,2005,Mon,ATL,NL,20,NYM,NL,20,4,5,N,Shea Stadium,16874.0,3,New York,54.0,0.02,Mets,57333.0,Mets,71,0,0
2005-04-25,2005,Mon,HOU,NL,19,PIT,NL,19,0,2,N,PNC Park,8413.0,3,Pittsburgh,56.2,0.157,Pirates,38362.0,Pirates,72,0,0
2005-04-25,2005,Mon,SD,NL,20,SF,NL,19,5,3,N,AT&T Park,35655.0,3,San Francisco,61.3,0.0,Giants,41915.0,Giants,91,0,0
2005-04-25,2005,Mon,PHI,NL,20,WSH,NL,20,5,4,N,RFK Stadium,24956.0,3,"Washington, D.C.",59.9,0.0,Nationals,45596.0,Nationals,67,0,0
2005-04-26,2005,Tue,BAL,AL,21,BOS,AL,21,11,8,N,Fenway Park,35670.0,4,Boston,65.8,0.0,Red Sox,37731.0,Red Sox,98,1,0
2005-04-26,2005,Tue,MIN,AL,19,KC,AL,20,2,1,N,Kauffman Stadium,10133.0,3,Kansas City,54.9,0.016,Royals,37903.0,Royals,58,0,0
2005-04-26,2005,Tue,LAA,AL,20,NYY,AL,20,4,12,N,Old Yankee Stadium,36328.0,3,New York,63.8,0.0,Yankees,56937.0,Yankees,101,1,1
2005-04-26,2005,Tue,CHW,AL,21,OAK,AL,21,7,9,N,Coliseum,20412.0,4,Oakland,70.8,0.0,Athletics,47170.0,Athletics,91,0,0
2005-04-26,2005,Tue,SEA,AL,20,TEX,AL,21,7,4,N,Globe Life Field,23064.0,4,Texas,75.5,0.0,Rangers,48114.0,Rangers,89,0,0
2005-04-26,2005,Tue,TB,AL,20,TOR,AL,21,5,7,N,Rogers Centre,16690.0,4,Toronto,,,Blue Jays,49282.0,Blue Jays,67,0,0
2005-04-26,2005,Tue,CIN,NL,20,CHC,NL,20,11,9,N,Wrigley Field,38113.0,3,Chicago,58.7,0.039,Cubs,41072.0,Cubs,89,0,0
2005-04-26,2005,Tue,MIA,NL,20,COL,NL,19,9,3,N,Coors Field,18855.0,3,Colorado,61.1,0.028,Rockies,50144.0,Rockies,68,0,0
2005-04-26,2005,Tue,ARI,NL,21,LAD,NL,20,3,2,N,Dodger Stadium,44486.0,3,Los Angeles,72.9,0.0,Dodgers,56000.0,Dodgers,93,1,1
2005-04-26,2005,Tue,ATL,NL,21,NYM,NL,21,4,3,N,Shea Stadium,31511.0,4,New York,62.4,0.0,Mets,57333.0,Mets,71,0,0
2005-04-26,2005,Tue,SD,NL,21,SF,NL,20,5,6,N,AT&T Park,36063.0,3,San Francisco,66.1,0.0,Giants,41915.0,Giants,91,0,0
2005-04-26,2005,Tue,MIL,NL,19,STL,NL,18,3,5,N,Busch Stadium II,28787.0,3,St. Louis,60.3,0.213,Cardinals,50345.0,Cardinals,105,1,1
2005-04-26,2005,Tue,PHI,NL,21,WSH,NL,21,1,3,N,RFK Stadium,23332.0,4,"Washington, D.C.",69.8,0.024,Nationals,45596.0,Nationals,67,0,0
2005-04-27,2005,Wed,DET,AL,19,CLE,AL,20,10,3,N,Progressive Field,12162.0,3,Cleveland,51.3,0.035,Indians,43000.0,Indians,80,0,0
2005-04-27,2005,Wed,MIN,AL,20,KC,AL,21,9,4,N,Kauffman Stadium,10393.0,4,Kansas City,61.4,0.0,Royals,37903.0,Royals,58,0,0
2005-04-27,2005,Wed,LAA,AL,21,NYY,AL,21,5,1,N,Old Yankee Stadium,37934.0,4,New York,62.5,0.815,Yankees,56937.0,Yankees,101,1,1
2005-04-27,2005,Wed,CHW,AL,22,OAK,AL,22,1,2,D,Coliseum,14172.0,4,Oakland,64.3,0.122,Athletics,47170.0,Athletics,91,0,0
2005-04-27,2005,Wed,SEA,AL,21,TEX,AL,22,2,8,N,Globe Life Field,26308.0,4,Texas,83.7,0.0,Rangers,48114.0,Rangers,89,0,0
2005-04-27,2005,Wed,TB,AL,21,TOR,AL,22,2,8,N,Rogers Centre,19527.0,4,Toronto,,,Blue Jays,49282.0,Blue Jays,67,0,0
2005-04-27,2005,Wed,CIN,NL,21,CHC,NL,21,7,8,D,Wrigley Field,38114.0,4,Chicago,52.6,0.059,Cubs,41072.0,Cubs,89,0,0
2005-04-27,2005,Wed,ARI,NL,22,LAD,NL,21,6,3,N,Dodger Stadium,54387.0,4,Los Angeles,68.1,0.0,Dodgers,56000.0,Dodgers,93,1,1
2005-04-27,2005,Wed,ATL,NL,22,NYM,NL,22,8,4,D,Shea Stadium,21087.0,4,New York,62.3,0.807,Mets,57333.0,Mets,71,0,0
2005-04-27,2005,Wed,HOU,NL,20,PIT,NL,20,0,2,D,PNC Park,13426.0,3,Pittsburgh,57.4,0.547,Pirates,38362.0,Pirates,72,0,0
2005-04-27,2005,Wed,SD,NL,22,SF,NL,21,3,10,D,AT&T Park,38376.0,4,San Francisco,62.7,0.079,Giants,41915.0,Giants,91,0,0
2005-04-27,2005,Wed,MIL,NL,20,STL,NL,19,3,6,D,Busch Stadium II,38343.0,3,St. Louis,59.4,0.004,Cardinals,50345.0,Cardinals,105,1,1
2005-04-27,2005,Wed,PHI,NL,22,WSH,NL,22,3,0,D,RFK Stadium,27483.0,4,"Washington, D.C.",67.8,0.0,Nationals,45596.0,Nationals,67,0,0
2005-04-28,2005,Thu,DET,AL,20,CLE,AL,21,3,2,N,Progressive Field,13809.0,4,Cleveland,50.6,0.028,Indians,43000.0,Indians,80,0,0
2005-04-28,2005,Thu,MIN,AL,21,KC,AL,22,6,5,D,Kauffman Stadium,10852.0,4,Kansas City,54.1,0.114,Royals,37903.0,Royals,58,0,0
2005-04-28,2005,Thu,LAA,AL,22,NYY,AL,22,3,1,N,Old Yankee Stadium,51951.0,4,New York,63.2,0.098,Yankees,56937.0,Yankees,101,1,1
2005-04-28,2005,Thu,SEA,AL,22,TEX,AL,23,4,1,N,Globe Life Field,23928.0,4,Texas,91.5,0.0,Rangers,48114.0,Rangers,89,0,0
2005-04-28,2005,Thu,TB,AL,22,TOR,AL,23,4,7,D,Rogers Centre,21409.0,4,Toronto,,,Blue Jays,49282.0,Blue Jays,67,0,0
2005-04-28,2005,Thu,MIL,NL,21,STL,NL,20,4,3,D,Busch Stadium II,26026.0,3,St. Louis,58.1,0.28,Cardinals,50345.0,Cardinals,105,1,1
2005-04-29,2005,Fri,TB,AL,23,BAL,AL,22,0,5,N,Camden Yards,24910.0,4,Baltimore,60.0,0.008,Orioles,45971.0,Orioles,78,0,0
2005-04-29,2005,Fri,DET,AL,21,CHW,AL,23,3,2,N,US Cellular Field,18313.0,4,Chicago,49.3,0.0,White Sox,40615.0,White Sox,83,0,0
